12,435.25,212.75,16.0,40.75,0.00122
12,51.25,220.125,29.875,79.375,0.00107
13,466.75,205.75,22.0,46.25,0.03705
13,10.547,211.625,24.641,49.375,0.00719
13,400.5,210.75,21.0,49.5,0.00475
13,460.25,210.5,18.0,39.0,0.00449
14,488.0,216.75,18.0,39.5,0.00825
14,0.0,220.5,12.938,39.0,0.00203
15,529.0,216.375,23.0,63.125,0.00863
16,576.0,226.25,22.0,49.5,0.52881
16,446.25,216.0,27.5,62.5,0.00761
16,573.0,226.0,33.0,73.0,0.00181
16,489.75,218.75,24.75,67.0,0.00143
16,455.5,223.5,21.0,46.5,0.00111
16,560.5,208.5,23.0,56.5,0.00103
16,33.188,136.375,23.5,51.25,0.00102
17,462.5,207.25,15.5,37.5,0.77734
17,446.5,207.5,15.5,38.0,0.76807
17,566.5,229.0,43.0,98.0,0.13
17,617.5,222.75,22.5,89.5,0.0088
17,384.75,0.0,45.5,89.5,0.00269
17,580.5,224.25,48.0,90.0,0.00261
17,243.0,0.0,335.0,156.125,0.00136
17,466.25,207.25,18.0,32.75,0.00117
17,154.125,199.75,17.25,34.25,0.00108
18,468.5,218.5,16.5,39.25,0.77197
18,453.5,218.5,17.5,42.5,0.75293
18,460.0,216.5,16.0,36.0,0.00634
18,63.062,207.875,24.625,52.625,0.00562
18,474.75,217.5,14.5,31.5,0.00422
18,572.0,0.0,44.0,78.625,0.00219
18,459.5,0.0,180.5,157.25,0.00148
18,562.0,7.25,52.0,112.5,0.00132
19,485.0,218.5,17.0,42.0,0.82471
19,466.0,220.375,18.0,42.875,0.80859
19,0.0,207.5,26.469,66.0,0.44287
19,476.0,218.625,18.0,41.875,0.05341
19,11.797,203.25,31.016,64.0,0.0253
19,29.75,207.375,28.0,52.625,0.02217
19,461.75,216.75,17.5,41.0,0.0071
19,21.938,214.0,28.5,56.5,0.0038
19,20.812,202.25,28.438,46.75,0.00229
19,464.5,468.0,25.5,44.0,0.00145
19,371.5,216.25,18.5,48.0,0.00141
19,491.25,216.875,15.25,34.625,0.00128
19,471.0,223.375,19.0,44.375,0.00104
20,490.0,221.5,22.0,52.0,0.81348
20,517.5,220.375,20.0,47.625,0.80078
20,383.25,213.375,24.0,58.125,0.0719
20,509.5,218.875,18.0,42.625,0.01427
20,467.0,219.875,12.5,30.375,0.00276
20,78.375,212.0,20.75,43.0,0.00238
20,472.75,220.5,20.5,42.0,0.00233
20,1.844,205.75,22.562,52.75,0.00146
20,14.938,194.375,27.375,56.875,0.00139
20,0.0,216.375,23.875,84.375,0.00126
20,498.0,220.625,18.0,40.375,0.00117
21,542.0,217.125,26.0,62.375,0.85303
21,575.0,216.75,24.0,57.5,0.84131
21,415.25,206.5,26.0,60.75,0.13965
21,569.5,215.125,21.0,51.625,0.05383
21,411.0,203.875,21.0,53.125,0.02664
21,565.5,217.25,18.0,45.0,0.01521
21,379.0,203.25,21.5,48.0,0.00813
21,507.0,456.75,36.0,55.25,0.00193
22,452.75,215.25,22.5,52.0,0.50146
22,514.5,218.0,22.0,56.0,0.20874
22,440.25,214.375,22.0,50.125,0.10114
22,436.5,218.5,18.5,41.25,0.06058
22,506.0,211.25,20.0,47.25,0.00365
22,446.5,210.25,24.0,48.5,0.00344
22,471.75,213.125,16.0,29.625,0.00289
22,429.5,218.25,20.0,46.0,0.00238
22,460.0,214.125,21.0,42.875,0.00227
22,351.25,0.0,44.0,68.25,0.00181
22,515.0,213.25,18.0,39.5,0.00173
22,177.375,208.5,13.0,28.75,0.00136
22,38.812,207.0,20.0,51.0,0.00111
22,268.25,0.0,219.0,171.25,0.00109
22,428.75,205.875,25.5,46.875,0.00108
22,343.0,229.5,26.5,72.0,0.00102
23,520.0,209.25,28.0,70.0,0.87646
23,496.0,207.25,21.0,54.0,0.40942
23,547.5,201.125,20.0,46.875,0.34253
23,481.25,210.5,21.25,52.0,0.22302
23,0.0,206.75,16.844,38.25,0.01064
23,492.25,209.0,39.75,61.0,0.00803
23,488.25,217.125,25.75,58.625,0.00735
23,475.25,213.75,21.75,43.25,0.00301
23,528.0,206.0,23.0,46.5,0.00223
23,368.5,248.5,37.5,98.5,0.00206
23,555.5,201.625,20.0,54.125,0.00177
23,7.906,205.5,18.062,34.0,0.00105
23,541.5,207.25,23.0,54.0,0.00103
24,547.5,214.25,25.0,60.5,0.80615
24,571.0,215.25,27.0,63.0,0.78613
24,613.5,196.25,23.0,55.25,0.56201
24,558.0,213.75,27.0,59.0,0.01508
24,426.0,203.375,23.5,56.375,0.00711
24,385.75,209.125,23.5,52.625,0.00411
24,41.031,215.75,19.469,34.5,0.00121
25,327.25,209.5,18.0,38.5,0.28101
25,422.75,207.625,26.5,65.375,0.11066
25,542.5,226.25,30.0,76.0,0.0047
25,154.625,211.375,13.75,25.25,0.00402
25,498.0,222.0,41.0,95.5,0.0038
25,0.0,215.5,13.203,48.5,0.0029
25,318.0,206.875,35.5,42.125,0.00129
25,212.0,0.0,325.0,162.125,0.00118
26,315.0,216.125,16.5,35.625,0.74463
26,497.5,207.125,33.0,80.625,0.20349
26,0.0,210.125,18.062,66.375,0.01498
26,535.5,162.25,25.0,62.25,0.00856
26,0.328,204.5,26.734,65.0,0.00765
26,9.828,202.375,25.547,57.875,0.0057
26,144.375,210.875,13.0,26.75,0.00268
26,483.75,205.625,39.25,65.125,0.00151
26,47.156,201.875,22.781,45.125,0.00141
26,326.0,210.75,23.5,34.5,0.00141
26,347.0,206.375,23.5,37.375,0.00122
26,340.5,207.875,19.5,32.625,0.0012
26,355.5,205.25,18.0,32.25,0.00115
26,5.781,217.5,27.125,62.0,0.00103
26,428.0,0.0,25.5,49.875,0.00103
27,292.75,216.25,19.0,44.5,0.74951
27,128.75,211.25,17.0,39.5,0.427
27,551.0,202.25,26.0,66.0,0.02899
27,0.0,200.75,16.562,51.5,0.0144
27,151.875,210.75,14.25,31.5,0.00921
27,4.781,202.5,27.438,45.75,0.009
27,15.969,204.375,25.062,47.875,0.00395
27,557.5,213.25,25.0,70.5,0.00312
27,300.0,214.75,18.0,43.5,0.00162
27,25.5,209.625,19.938,42.125,0.00114
28,250.25,214.125,23.5,53.375,0.80176
28,107.0,209.875,16.0,30.375,0.09039
28,601.0,228.0,38.0,102.5,0.01366
28,604.5,220.625,25.0,65.125,0.01327
28,379.0,204.875,18.0,38.875,0.01048
28,1.812,283.0,87.25,229.0,0.00165
29,188.375,212.5,30.25,71.5,0.84424
29,83.125,207.625,17.0,36.375,0.43945
29,126.75,202.125,22.25,34.75,0.01601
29,517.0,219.75,30.0,80.5,0.00553
29,438.75,440.25,46.5,71.75,0.00435
29,2.0,182.75,22.812,50.0,0.00366
29,454.5,446.75,41.5,65.25,0.00277
29,110.562,204.375,21.812,34.0,0.00246
29,389.25,204.25,19.0,39.75,0.00207
29,75.25,201.875,21.125,39.125,0.00195
29,92.75,206.375,20.25,30.5,0.00137
29,111.688,203.0,44.562,36.25,0.0012
29,137.0,159.5,123.0,154.25,0.0012
29,81.125,205.125,39.5,39.375,0.00116
30,94.5,220.375,35.25,79.625,0.79785
30,109.625,204.75,22.5,41.0,0.02644
30,98.938,211.875,43.438,64.125,0.01631
30,119.75,202.125,22.0,38.875,0.0115
30,130.125,202.625,22.0,39.875,0.00647
30,83.562,215.375,31.312,70.375,0.00519
30,103.375,209.125,26.0,48.125,0.00449
30,46.281,191.0,116.594,133.0,0.00294
30,369.25,202.0,20.5,44.5,0.00285
30,66.188,211.5,20.875,46.25,0.00233
30,415.5,0.0,45.0,89.625,0.00229
30,362.75,203.75,20.0,40.5,0.00137
30,272.0,0.0,338.0,155.625,0.00132
30,401.75,2.531,52.0,122.844,0.00123
30,110.125,199.0,40.75,43.25,0.00121
30,95.25,207.5,28.125,37.25,0.00111
31,50.625,204.75,20.75,34.0,0.2168
31,42.938,203.875,21.75,35.75,0.0647
31,36.688,203.5,20.438,40.0,0.0061
31,536.5,0.0,42.0,79.875,0.00255
31,73.062,201.25,21.125,35.5,0.00167
31,65.188,203.0,20.5,34.5,0.00142
31,426.0,0.0,214.0,170.5,0.0014
32,5.609,216.0,20.328,37.75,0.07501
32,15.5,218.25,29.25,52.0,0.05743
32,327.25,206.5,22.5,38.5,0.00521
32,26.312,218.625,26.0,65.875,0.00255
32,48.5,208.625,20.5,46.625,0.00217
32,333.25,207.5,26.5,36.75,0.00171
32,461.5,207.625,17.5,39.375,0.00151
32,341.5,207.75,31.5,38.0,0.00108
33,458.25,207.875,18.5,42.875,0.48022
33,428.75,205.75,26.0,51.75,0.07562
33,327.25,202.5,22.0,41.5,0.06848
33,614.5,0.0,25.5,58.625,0.03903
33,437.0,209.5,25.5,52.5,0.01441
33,450.25,203.875,22.5,48.125,0.01262
33,162.375,202.375,16.75,38.125,0.00705
33,495.75,233.625,85.75,251.375,0.00525
33,321.5,196.75,19.0,37.5,0.00452
33,363.25,206.75,16.0,33.0,0.00362
33,462.75,204.125,23.5,50.375,0.00316
33,426.0,203.25,20.5,44.25,0.00298
33,39.062,198.25,23.25,58.25,0.00282
33,348.25,202.25,30.0,36.25,0.00237
33,148.125,200.625,20.25,35.75,0.00153
33,419.25,208.0,30.0,61.75,0.00108
33,605.0,0.0,35.0,34.0,0.00108
33,315.75,196.5,18.0,37.5,0.001
34,115.125,201.125,20.5,46.125,0.25146
34,364.75,207.75,17.0,34.0,0.23535
34,459.5,211.5,34.0,84.0,0.23499
34,125.125,200.25,25.75,43.5,0.0116
34,137.0,202.625,24.25,39.875,0.00937
34,489.75,213.5,22.25,53.5,0.00777
34,319.75,202.0,23.5,42.75,0.00435
34,315.0,207.0,21.0,41.25,0.00269
34,108.25,199.75,20.25,40.25,0.00252
34,475.75,210.25,28.75,61.0,0.00162
34,327.75,204.25,21.5,38.0,0.00154
34,466.75,219.125,22.5,49.375,0.00147
34,146.375,204.0,18.5,33.0,0.0014
34,368.75,205.125,20.0,33.5,0.00139
34,344.5,0.0,44.0,98.188,0.00132
34,311.75,196.75,21.5,41.0,0.0013
34,450.75,210.25,31.5,74.0,0.00128
34,338.0,205.375,20.0,35.625,0.00116
34,497.5,183.75,21.0,54.75,0.00114
35,523.0,217.125,30.0,72.875,0.83789
35,558.0,219.25,24.0,55.5,0.82666
35,375.0,210.125,17.5,38.875,0.1344
35,85.5,201.625,23.25,51.125,0.08215
35,466.25,220.375,32.75,83.625,0.02211
35,548.0,211.5,23.0,63.0,0.00325
35,537.5,0.0,31.0,49.062,0.00134
35,464.25,145.875,155.75,217.125,0.00119
35,443.75,212.75,30.0,81.0,0.00103
36,396.25,214.625,18.5,42.875,0.8125
36,576.5,191.75,29.0,64.25,0.0314
36,552.0,229.0,39.0,96.0,0.00399
36,581.0,179.5,30.0,63.5,0.00177
36,553.5,221.5,69.0,239.5,0.00159
36,415.25,214.875,15.0,27.875,0.00137
36,585.5,197.75,30.0,62.25,0.00114
37,435.25,215.625,22.5,54.125,0.86328
37,14.688,198.75,25.875,63.5,0.11401
37,453.5,216.5,18.0,31.25,0.00278
37,459.5,215.25,18.0,29.25,0.00171
37,5.062,195.375,27.125,68.375,0.00148
37,622.0,447.5,18.0,64.5,0.00133
38,506.5,227.5,31.0,75.0,0.85254
38,494.5,222.25,19.0,44.5,0.22974
38,500.0,220.875,25.0,47.125,0.00883
38,199.375,214.125,12.25,25.75,0.00696
38,96.0,210.75,17.75,30.75,0.00166
38,450.75,172.25,132.75,171.5,0.00152
38,90.375,215.0,19.25,32.5,0.00103
39,412.25,209.375,22.0,52.625,0.32349
39,431.5,203.75,21.5,53.0,0.0116
39,419.25,212.0,27.0,58.5,0.00765
39,116.75,421.75,43.25,88.75,0.00225
40,161.875,214.0,15.0,35.25,0.05554
40,386.25,208.75,20.0,46.75,0.01012
40,495.25,228.375,26.75,74.125,0.00622
40,468.75,220.875,34.75,79.625,0.00577
40,13.422,224.375,23.141,52.125,0.00385
40,424.5,217.0,14.0,22.25,0.00133
40,378.5,0.0,44.0,100.5,0.00119
41,117.125,215.25,22.5,40.25,0.45581
41,108.375,216.625,24.5,35.125,0.01401
41,429.5,209.875,15.5,31.125,0.00373
41,134.75,207.5,18.0,32.0,0.00132
41,125.0,211.875,20.25,35.125,0.00121
42,59.688,213.5,28.375,50.5,0.41382
42,438.0,203.375,29.5,72.125,0.05472
42,70.375,212.0,19.25,39.25,0.00653
42,55.562,215.25,22.0,44.75,0.0036
42,447.0,202.625,25.0,58.125,0.00317
43,0.0,226.75,18.125,59.0,0.2981
43,0.0,225.5,31.125,61.0,0.20483
43,551.5,217.125,34.0,87.875,0.03717
43,530.5,206.0,31.0,87.5,0.00714
43,558.5,226.125,37.0,110.875,0.0038
43,334.0,296.0,65.0,216.0,0.00313
43,538.0,216.75,38.0,100.0,0.00307
43,89.125,215.625,13.75,28.625,0.00261
43,2.969,223.5,21.25,47.5,0.00252
43,401.25,215.5,19.0,47.25,0.00153
43,541.5,206.0,30.0,78.0,0.00148
43,9.594,219.5,22.5,50.5,0.00138
43,91.375,218.0,19.125,33.5,0.00138
43,584.5,223.75,37.0,81.5,0.00129
43,492.5,230.5,30.0,71.0,0.00115
43,12.266,229.0,29.984,57.0,0.00108
43,105.312,228.75,12.562,27.0,0.00106
44,409.75,208.375,29.0,70.625,0.00632
44,617.0,246.75,23.0,190.5,0.00537
44,154.125,212.0,11.75,27.75,0.00515
44,400.0,210.375,29.0,65.125,0.00164
44,144.875,213.625,17.5,27.125,0.00124
44,131.375,216.0,13.0,24.25,0.00107
45,445.25,202.5,22.5,53.0,0.74902
45,109.375,208.75,15.5,39.5,0.01151
45,167.375,208.875,12.75,30.25,0.005
45,440.25,205.0,20.0,44.5,0.00247
45,517.0,201.375,19.0,40.125,0.00241
45,499.0,0.0,44.0,82.625,0.00196
45,126.5,206.375,16.5,33.875,0.00121
46,496.5,217.375,23.0,53.875,0.80811
46,474.75,219.5,25.75,64.5,0.58789
46,81.875,220.75,17.875,38.5,0.03072
46,468.75,226.875,25.5,77.875,0.00219
46,114.875,210.75,20.25,45.25,0.00196
46,470.5,212.875,24.0,56.625,0.0018
46,595.0,222.375,13.0,28.125,0.0015
46,454.25,217.125,39.5,72.125,0.0012
47,538.5,224.0,29.0,70.0,0.55176
47,426.0,214.75,22.5,57.0,0.04874
47,592.5,216.25,34.0,78.5,0.00943
47,476.0,215.625,22.0,53.625,0.00259
47,580.5,209.25,37.0,68.0,0.00145
47,423.5,213.375,19.0,43.875,0.00115
48,496.0,211.5,20.0,53.75,0.04489
48,449.75,215.375,22.5,51.375,0.01494
48,454.0,219.875,25.5,60.625,0.00378
48,575.5,240.75,27.0,77.0,0.00248
48,129.375,225.5,13.5,32.5,0.00241
48,445.0,215.125,20.5,43.125,0.00234
48,448.5,0.0,38.5,61.188,0.00131
48,502.0,214.0,19.0,43.75,0.00126
49,136.75,214.375,16.0,37.125,0.08679
49,431.25,224.5,25.0,57.5,0.01831
49,477.75,212.875,23.25,54.625,0.01704
49,67.312,216.625,16.125,35.375,0.01232
49,481.25,212.25,16.25,37.5,0.00801
49,407.5,224.125,20.5,54.625,0.00762
49,471.5,216.375,25.0,66.125,0.00363
49,487.0,214.0,18.0,39.5,0.00258
49,100.875,223.625,15.875,32.625,0.00129
49,91.375,222.75,14.25,32.5,0.00102
50,132.125,216.375,16.5,36.625,0.02803
50,521.5,211.625,27.0,73.875,0.02684
50,532.5,212.5,26.0,62.5,0.01156
50,526.0,220.375,31.0,78.375,0.00604
50,462.0,233.25,28.0,80.5,0.00366
50,537.0,223.25,29.0,70.5,0.00116
50,492.25,216.625,26.25,69.125,0.00113
50,523.5,218.125,20.0,47.375,0.00107
51,404.75,212.875,16.5,37.625,0.01131
51,445.25,0.0,43.5,80.625,0.0065
51,590.5,217.75,25.0,57.5,0.00338
51,399.5,214.75,17.0,40.0,0.00255
51,347.25,0.0,249.25,156.5,0.0024
51,452.25,0.0,38.0,54.625,0.00177
51,585.0,252.5,35.0,89.0,0.00148
52,0.0,214.625,22.438,61.125,0.01906
52,587.5,201.625,20.0,47.375,0.0162
52,6.094,215.625,26.938,57.875,0.00757
52,17.062,224.75,23.375,48.5,0.00345
52,593.0,200.75,13.0,25.25,0.00335
52,24.75,231.0,17.312,38.0,0.00103
52,108.5,207.75,17.0,32.25,0.00103
53,227.125,205.75,15.125,34.75,0.02953
53,359.75,206.5,21.5,38.0,0.01221
53,454.75,217.0,21.0,52.5,0.00539
53,557.5,216.25,21.0,38.75,0.00537
53,449.75,215.875,17.5,34.875,0.00254
53,330.0,206.875,20.5,33.625,0.00161
54,23.281,203.125,24.625,53.375,0.16028
54,0.0,215.0,24.125,61.0,0.11707
54,210.375,198.75,15.75,35.75,0.07666
54,367.25,203.875,21.5,42.625,0.0434
54,336.25,201.25,18.0,37.75,0.03296
54,2.25,208.875,37.0,61.125,0.02652
54,483.0,213.375,17.0,40.125,0.01723
54,373.5,208.125,22.0,39.375,0.01456
54,345.0,202.5,31.5,39.25,0.01448
54,11.156,199.375,26.812,54.625,0.01225
54,361.25,207.5,16.0,36.25,0.01121
54,380.5,204.125,21.5,39.125,0.01112
54,494.5,204.375,24.0,54.125,0.00689
54,486.75,210.125,20.25,47.375,0.00491
54,206.0,205.75,16.75,34.75,0.00416
54,0.0,232.25,17.719,43.0,0.00274
54,168.5,210.25,11.5,23.5,0.00256
54,1.125,197.5,23.938,57.75,0.00208
54,527.0,202.0,22.0,44.5,0.00114
55,390.75,214.875,18.0,43.375,0.74072
55,570.0,217.375,23.0,53.125,0.73047
55,550.5,216.25,22.0,52.0,0.71826
55,373.25,206.0,17.5,44.75,0.62988
55,336.25,201.375,17.5,41.125,0.38159
55,376.25,211.5,33.0,45.5,0.34985
55,558.0,214.125,24.0,52.375,0.05676
55,601.5,211.125,22.0,50.125,0.04126
55,376.0,215.75,19.0,43.75,0.01284
55,142.0,208.25,13.25,25.5,0.00778
55,368.25,202.25,18.0,42.25,0.00628
55,581.0,209.0,37.0,57.0,0.00234
55,325.75,201.625,17.5,38.0,0.00232
55,580.0,211.625,19.0,40.875,0.00204
55,135.75,209.5,13.25,25.25,0.00164
55,531.0,205.625,24.0,55.875,0.00138
56,419.25,221.375,21.0,49.375,0.78564
56,397.75,215.625,22.0,54.875,0.72852
56,331.25,199.0,23.5,47.75,0.27295
56,411.75,216.875,19.5,45.625,0.03561
56,112.125,209.125,14.25,28.5,0.0318
56,341.0,202.125,18.5,45.125,0.01545
56,325.25,202.75,20.0,42.75,0.00771
56,402.75,219.75,40.5,54.5,0.00506
56,315.5,200.625,17.0,37.25,0.00348
56,174.625,196.875,18.0,33.5,0.0023
56,417.5,214.125,17.0,38.875,0.001
57,488.25,225.75,29.75,73.0,0.80811
57,456.5,224.5,31.5,77.0,0.80469
57,437.25,217.75,15.5,36.25,0.76904
57,77.125,207.125,18.5,39.875,0.46338
57,315.5,199.75,19.0,38.25,0.02856
57,437.25,221.75,20.5,47.0,0.01542
57,472.25,218.625,28.75,74.125,0.01198
57,80.25,207.875,26.0,41.875,0.00983
57,103.625,209.625,19.5,45.875,0.00564
57,130.375,208.125,17.0,37.625,0.00364
57,460.5,222.875,22.5,43.625,0.00265
57,88.688,208.375,21.0,33.125,0.00201
57,320.25,196.5,23.0,41.75,0.00198
57,411.0,176.0,136.5,165.0,0.00154
57,350.0,199.75,17.0,38.75,0.00153
57,458.25,219.875,17.5,37.625,0.00148
57,432.25,214.5,16.0,36.25,0.00131
57,434.25,217.75,37.5,49.5,0.00107
57,72.688,213.25,18.0,36.0,0.00103
58,472.0,211.0,18.5,44.0,0.79639
58,20.625,201.375,24.75,53.875,0.12109
58,544.0,35.25,61.0,174.0,0.06027
58,346.5,195.625,19.5,44.875,0.05414
58,381.75,194.375,18.5,35.25,0.03967
58,365.25,193.5,28.5,43.0,0.02478
58,28.625,201.25,26.875,56.75,0.02098
58,322.5,194.5,20.5,45.0,0.01245
58,39.094,204.125,26.031,56.875,0.00645
58,332.75,196.25,28.5,50.5,0.00615
58,372.5,192.125,18.5,34.75,0.00483
58,363.0,192.875,17.5,37.75,0.00341
58,368.5,191.0,15.0,32.5,0.00239
58,358.0,197.75,17.0,39.0,0.00201
58,177.125,192.375,17.75,32.0,0.00175
58,328.25,198.5,21.5,48.75,0.00171
58,340.25,194.25,39.5,52.0,0.00156
58,351.5,201.625,20.0,42.375,0.00145
58,567.5,47.0,43.0,148.75,0.00144
58,519.5,25.375,112.0,192.25,0.0013
58,354.5,192.75,16.0,33.5,0.00117
58,317.75,198.0,18.0,39.75,0.00108
59,533.0,207.5,24.0,59.25,0.81934
59,344.5,202.375,20.0,43.875,0.00713
59,352.5,195.25,20.5,47.25,0.00496
59,338.5,199.75,20.0,49.0,0.00379
59,359.75,200.625,20.5,44.625,0.002
59,620.5,181.75,19.5,60.0,0.00115
60,424.0,197.625,19.5,46.875,0.83105
60,357.0,195.0,18.5,46.5,0.07764
60,447.0,195.0,17.5,40.75,0.05759
60,393.25,204.75,17.5,47.75,0.01674
60,349.5,195.125,21.0,51.125,0.00395
60,130.75,187.75,16.25,33.25,0.00135
60,448.0,211.375,18.0,55.375,0.00118
60,137.25,188.25,18.25,33.0,0.0011
61,463.75,198.0,26.5,63.0,0.81592
61,59.125,185.5,24.375,54.75,0.55957
61,487.25,195.5,16.25,38.75,0.0135
61,130.25,194.5,13.75,33.0,0.00951
61,67.5,187.75,20.375,44.75,0.00686
61,104.75,186.75,16.0,34.0,0.00586
61,381.0,204.375,18.0,41.375,0.00227
61,448.75,195.5,21.0,46.0,0.00137
61,488.75,198.875,20.25,47.625,0.00127
61,509.5,213.125,29.0,70.875,0.00111
62,525.0,202.125,33.0,80.375,0.82617
62,108.5,203.5,16.0,38.0,0.05603
62,388.25,204.375,19.5,52.375,0.03479
62,533.5,197.125,26.0,63.125,0.02855
62,374.0,204.125,20.5,48.625,0.01772
62,538.5,197.25,18.0,39.5,0.00482
62,129.125,198.625,16.75,43.375,0.00287
62,422.5,210.0,17.0,47.5,0.00286
62,473.5,149.25,140.0,195.5,0.00209
62,521.0,196.375,25.0,67.625,0.00176
62,529.0,198.625,24.0,45.875,0.00116
63,608.0,162.625,32.0,104.125,0.74463
63,413.0,154.75,28.5,76.75,0.06024
63,145.0,153.0,19.25,48.0,0.03873
63,488.25,159.5,14.75,33.5,0.0195
63,581.5,152.125,58.5,131.375,0.00493
63,389.25,149.375,18.0,39.5,0.00491
63,400.25,148.5,29.5,73.5,0.00374
63,75.438,167.5,17.0,46.25,0.00281
63,365.25,154.375,25.0,39.5,0.00243
63,419.25,169.375,26.5,74.125,0.00185
63,358.0,152.0,22.5,43.75,0.00183
63,487.25,156.375,22.75,44.5,0.00163
63,380.0,154.75,19.5,37.75,0.00158
63,420.0,164.375,21.0,49.0,0.00147
63,151.625,152.25,19.25,42.5,0.00143
63,596.0,158.125,31.0,70.25,0.00138
63,247.0,0.0,42.5,61.125,0.00121
64,404.25,207.0,14.0,32.25,0.04349
64,441.75,195.25,25.0,65.0,0.0321
64,145.0,210.75,14.5,34.25,0.02798
64,469.5,215.25,23.0,61.0,0.01627
64,375.25,209.0,14.5,35.75,0.01588
64,48.812,211.5,20.5,46.5,0.01202
64,451.5,197.125,31.5,73.875,0.00703
64,397.0,208.25,17.5,32.0,0.00628
64,251.25,0.0,43.5,82.5,0.00388
64,459.75,188.75,28.5,66.75,0.00245
64,131.25,0.0,294.5,168.375,0.00158
64,488.25,195.5,13.75,37.75,0.00119
64,393.5,211.25,14.5,31.0,0.00111
65,401.25,205.75,15.5,36.0,0.13562
65,416.5,205.25,13.5,32.5,0.06696
65,408.75,204.5,18.5,36.75,0.01839
65,386.25,205.125,18.5,34.5,0.00931
65,382.75,205.0,14.5,33.75,0.00858
65,585.0,231.25,36.0,130.0,0.00553
65,24.688,217.125,19.812,41.375,0.00389
65,576.5,254.25,50.0,168.5,0.00207
65,333.5,461.5,26.5,50.5,0.00107
65,514.0,188.75,16.0,36.75,0.001
66,539.5,190.625,24.0,51.625,0.43262
66,401.25,213.375,17.0,39.125,0.3562
66,420.0,209.5,16.0,37.5,0.18054
66,408.25,213.875,20.5,37.875,0.01889
66,393.0,211.375,22.5,45.875,0.01543
66,581.0,459.0,48.0,53.0,0.00236
66,381.75,213.5,20.5,44.75,0.00187
66,535.0,202.75,21.0,46.0,0.00159
66,548.0,193.5,20.0,40.75,0.00132
66,536.0,195.75,35.0,64.25,0.00118
67,375.25,213.375,20.5,45.875,0.27954
67,394.0,209.875,17.5,43.125,0.25293
67,378.0,211.75,31.0,44.0,0.15698
67,552.5,187.0,23.0,52.75,0.04825
67,479.25,186.125,25.25,66.625,0.0117
67,421.5,207.375,17.0,35.625,0.00966
67,473.0,194.25,23.0,52.5,0.00137
67,485.25,205.125,21.25,44.125,0.00112
67,369.0,211.125,21.5,37.125,0.00104
68,564.5,189.75,27.0,64.5,0.74951
68,365.5,215.5,19.5,46.0,0.66602
68,348.0,217.875,19.0,46.125,0.53906
68,316.75,216.375,16.0,36.875,0.50732
68,413.5,209.875,15.5,35.375,0.04236
68,340.25,217.5,28.0,76.5,0.01843
68,334.0,235.25,32.0,84.0,0.01025
68,556.5,195.25,23.0,55.0,0.01009
